TRACTCE,area_upr,residential_den,population_den,empoloyment_den,network_den,job_entropy,dist_to_tran,walkability
280800,602.095727936829,1.2079580252073863,4440.0,-0.2670184061767485,4.547977344989246,0.3686896546092128,126.07,9.625
280900,861.7915378,0.674653134248235,3889.0,-0.17422201353221725,3.7073621745273337,0.6629247070161552,252.13,9.791666666666666
281400,328.38700439999997,1.2714205592750496,2636.0,-1.0756939330275732,4.417367553474555,0.3531051315744156,575.3399999999999,11.833333333333334
281500,145.49589,1.6305482059278582,1494.0,-0.821264755430229,5.408933408747178,0.3548575785715641,397.645,13.083333333333334
281900,103.24711160000001,3.661414288743442,6018.0,5.769830923217111,6.457364119230521,0.6287752313997677,226.20333333333335,14.166666666666666
282700,108.5502887,2.2423032148390165,2172.0,1.4928030977279394,5.831801753467995,0.521737405836517,192.45,15.249999999999998
282800,39.632369518773,2.9457461715566136,1600.0000000000002,1.775674918906359,5.575380260407582,0.5975041188822621,215.92,16.666666666666668
283100,52.4926885,3.2307554368039706,3257.0,2.0700113670288545,5.938363744487446,0.41508772070340494,224.64,14.583333333333334
283200,52.00551,2.5809846177159876,1592.0,0.5812498186468943,5.579715430209198,0.9158695994397473,41.57,17.166666666666668
283800,92.94102509999999,2.9308240041198643,3605.0,0.8661975482251689,4.657504697411455,0.3687486478913832,255.48,14.166666666666666
290100,274211.85846902255,-3.442564207325469,18726.0,-3.7966362540731438,1.4900290626559467,0.521624576752995,408.5933333333333,7.25
290200,191691.99946427438,-2.979854156752852,18747.0,-3.7875548430572614,1.4854327272667356,0.45946619038887954,399.118,8.324561403508774
290400,26508.857066930585,-1.2576546812295704,16215.0,-1.1990378647446507,2.327543823401004,0.4430071567020736,320.26000000000005,8.75
290900,1827.7707680881372,0.9930529533279147,11718.0,0.4171932571133895,4.1324942457779885,0.36356984315202645,263.86499999999995,10.037037037037036
291110,175.774585,2.031222485835354,4059.0,-0.11934639986006625,5.880528106014828,0.4725998639046567,606.855,12.083333333333334
291120,173.33249569999998,1.352066021989325,2327.0,2.843123705557296,5.873416038718128,0.5158143789193412,527.06,14.333333333333334
291130,308.57254450000005,1.2302864962146633,3643.0,1.9818276485472113,5.774711505551181,0.42115739170496475,628.0899999999999,11.944444444444443
291200,14092.02129409321,-1.449567337554919,7976.0,-1.6542105671936143,1.9216089167771553,0.49189010257756616,152.885,8.13888888888889
